aircraft_id,flight_number,departure_airport,arrival_airport,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_duration,altitude,speed,heading,fuel_consumption,passenger_count,cargo_weight,weather_conditions,maintenance_status,incident_reported,sensor_data
8385,AA6188,DEN,SEA,2023-12-29 14:29:00,2023-08-21 19:32:00,2023-10-11 19:28:00,2023-10-24 22:20:00,247,31293,438.06497256381357,213,3287.489084908746,168,21227.328620638975,Foggy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1071.763354233631}, 'cabin_pressure': {'unit': 'Pascal', 'value': 81769.40782996838}, 'vibration_level': {'unit': 'G-force', 'value': 1.3379083748518035}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5717.528558698945}}"
1502,DL3141,JFK,DEN,2023-06-08 11:06:00,2023-08-21 07:54:00,2023-08-07 19:58:00,2023-11-01 06:44:00,73,13072,410.4677751573017,199,3351.077443448793,70,18279.70313753707,Clear,Grounded,True,"{'engine_temperature': {'unit': 'Celsius', 'value': 1049.6711707331478}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79392.10601249717}, 'vibration_level': {'unit': 'G-force', 'value': 1.1105467550154247}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4320.730812239486}}"
7910,UA7617,SEA,SEA,2023-09-21 10:45:00,2023-08-07 16:46:00,2023-06-16 08:22:00,2023-08-18 20:16:00,71,23598,475.6952846971738,78,1737.9050125345575,207,30662.905137839163,Clear,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1034.7290834949815}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76792.53255739281}, 'vibration_level': {'unit': 'G-force', 'value': 1.1939495905101567}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4459.196321507938}}"
7938,AA8421,SFO,MIA,2023-05-16 12:11:00,2023-03-21 00:28:00,2023-02-24 15:17:00,2023-09-14 08:19:00,146,24287,472.58885436919843,342,2448.9417666091535,62,10220.231966416834,Foggy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 923.510260030044}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76652.84490142958}, 'vibration_level': {'unit': 'G-force', 'value': 0.5019921352190703}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5437.47923570706}}"
5488,UA5452,CLT,DFW,2023-06-14 21:16:00,2023-09-24 11:50:00,2023-11-13 19:36:00,2023-12-05 16:51:00,71,23965,599.0960981408514,343,2338.0451549677286,211,10306.561305969013,Cloudy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1046.4802098116759}, 'cabin_pressure': {'unit': 'Pascal', 'value': 80149.3334991326}, 'vibration_level': {'unit': 'G-force', 'value': 0.6613628010553837}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4167.10867502138}}"
1206,DL6881,ORD,ORD,2023-02-01 04:25:00,2023-06-07 03:57:00,2023-06-02 02:19:00,2023-11-18 13:39:00,84,29508,489.27047023952844,172,1104.7868341282592,53,18762.75236407431,Foggy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 903.8257932874574}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76657.48176965221}, 'vibration_level': {'unit': 'G-force', 'value': 1.3908555349831468}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4483.073683403363}}"
6134,UA3849,JFK,DFW,2023-04-27 09:05:00,2023-10-13 19:40:00,2023-01-07 08:34:00,2023-04-09 23:27:00,302,19519,466.71390989444006,68,1096.767055565421,205,11468.854500032845,Windy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 970.8542654434432}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76053.45484481333}, 'vibration_level': {'unit': 'G-force', 'value': 0.7223613047481703}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5038.44914156041}}"
6977,DL7905,DFW,DFW,2023-03-17 08:47:00,2023-11-19 06:39:00,2023-10-25 17:09:00,2023-03-26 06:38:00,181,23380,516.095001343335,86,4326.788174703093,151,14321.030165227654,Foggy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1021.5505366191305}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77453.52314166211}, 'vibration_level': {'unit': 'G-force', 'value': 0.5577321592251172}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4782.065738254797}}"
8721,DL3489,ATL,DFW,2023-06-09 12:03:00,2023-02-26 17:51:00,2023-03-04 14:26:00,2023-03-01 07:33:00,206,36984,417.7534788215537,100,2092.2832398912497,108,23554.425973550064,Rainy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 946.8406741852668}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77195.53923229802}, 'vibration_level': {'unit': 'G-force', 'value': 1.4598628027134553}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5232.600971851448}}"
8035,AA5611,CLT,ORD,2023-09-05 15:58:00,2023-07-24 07:41:00,2023-12-27 04:21:00,2023-03-04 15:08:00,114,21865,592.3331471909627,7,3072.3150649552617,177,42103.427183192514,Turbulence,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1011.3756886344191}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79157.75103523322}, 'vibration_level': {'unit': 'G-force', 'value': 0.9289443334301443}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5081.810007676162}}"
2484,DL7303,SEA,CLT,2023-04-14 21:36:00,2023-03-14 03:19:00,2023-08-18 10:53:00,2023-02-15 21:02:00,297,18125,526.9920091182066,332,2194.902294355092,76,32881.94573477203,Rainy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1039.2859614072215}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82021.46096181829}, 'vibration_level': {'unit': 'G-force', 'value': 0.6716939077054496}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5000.2255041532535}}"
8858,DL1851,JFK,ATL,2023-06-05 04:20:00,2023-01-15 17:02:00,2023-12-17 05:19:00,2023-11-04 04:20:00,232,13291,550.9675639881696,199,4762.716980461362,118,30506.709038256657,Rainy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 982.3916190068204}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83705.26966269384}, 'vibration_level': {'unit': 'G-force', 'value': 1.1314189212183763}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5065.008132831964}}"
1863,UA3427,CLT,MIA,2023-01-09 03:28:00,2023-05-19 08:05:00,2023-06-07 15:12:00,2023-11-15 12:55:00,280,14033,434.0955876347835,86,2037.187035463095,74,21739.552928324865,Cloudy,Operational,True,"{'engine_temperature': {'unit': 'Celsius', 'value': 923.0789284357835}, 'cabin_pressure': {'unit': 'Pascal', 'value': 81056.37889323411}, 'vibration_level': {'unit': 'G-force', 'value': 0.6172039056802334}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4674.4131511315045}}"
3790,AA5000,JFK,CLT,2023-07-29 07:00:00,2023-01-13 06:20:00,2023-05-31 15:45:00,2023-06-21 10:29:00,178,15105,481.8955706010408,42,2718.6272509557402,180,47270.14877731266,Cloudy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 928.5683929628664}, 'cabin_pressure': {'unit': 'Pascal', 'value': 81920.73647024369}, 'vibration_level': {'unit': 'G-force', 'value': 0.7062521138361526}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4783.718746376052}}"
8408,AA3738,ATL,MIA,2023-02-17 08:42:00,2023-02-21 04:26:00,2023-07-10 07:10:00,2023-09-27 08:05:00,242,27087,484.53782267923793,108,4490.921001938407,146,25880.601649487668,Icing,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1079.1349555237557}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77043.1638339897}, 'vibration_level': {'unit': 'G-force', 'value': 1.007805063958779}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4838.543322332044}}"
9755,DL6732,SEA,LAX,2023-06-09 08:47:00,2023-07-14 02:25:00,2023-04-22 19:05:00,2023-04-15 00:59:00,347,18133,564.3612887802174,151,4367.734267167234,245,13483.71067183086,Foggy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 903.624808209146}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82927.58113572813}, 'vibration_level': {'unit': 'G-force', 'value': 0.5690459063145997}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4948.510041953907}}"
6116,DL6536,DFW,SEA,2023-06-12 04:37:00,2023-07-18 13:23:00,2023-07-23 06:29:00,2023-06-09 20:08:00,359,26958,400.2473359518819,16,1744.4056713851091,74,34682.66064471205,Rainy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1012.13565898779}, 'cabin_pressure': {'unit': 'Pascal', 'value': 81284.26456614587}, 'vibration_level': {'unit': 'G-force', 'value': 1.1886316293078756}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4506.5447670454305}}"
7019,UA2066,LAX,SEA,2023-08-13 23:04:00,2023-12-29 21:43:00,2023-06-16 09:36:00,2023-05-20 07:46:00,141,15704,460.17062167065103,132,4210.5732391828415,197,14553.535739064057,Cloudy,Grounded,True,"{'engine_temperature': {'unit': 'Celsius', 'value': 901.9957553316899}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82234.43662354912}, 'vibration_level': {'unit': 'G-force', 'value': 1.0356565993475786}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5672.235406414497}}"
2757,AA5107,DEN,SFO,2023-04-26 14:30:00,2023-10-27 11:21:00,2023-10-28 03:50:00,2023-04-20 13:34:00,270,37808,596.2472748688608,147,2832.7475469515707,211,23808.925712067685,Clear,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1064.2776725801389}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83433.26167787884}, 'vibration_level': {'unit': 'G-force', 'value': 0.9850946599795402}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4667.256791673732}}"
8574,DL4373,DFW,SEA,2023-08-28 19:48:00,2023-02-17 19:38:00,2023-10-21 04:45:00,2023-05-07 22:11:00,209,17848,494.9773087012437,276,2931.875488341421,203,30296.477548712355,Foggy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1058.311640518274}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79512.94113029254}, 'vibration_level': {'unit': 'G-force', 'value': 0.6834421964034345}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5709.948039122949}}"
7374,UA9945,LAX,ORD,2023-09-04 04:57:00,2023-12-22 01:02:00,2023-01-05 14:28:00,2023-04-13 03:07:00,96,31592,476.50525604880164,231,1533.9198896637752,175,44968.90098740703,Windy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1076.5119753544695}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79663.09756140171}, 'vibration_level': {'unit': 'G-force', 'value': 0.5756997273097875}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4775.652179833863}}"
7892,DL9967,ORD,DEN,2023-12-05 04:00:00,2023-04-19 19:19:00,2023-03-17 06:27:00,2023-07-27 23:42:00,118,22975,423.9658004035293,313,1322.4060550284985,182,29741.863213604745,Turbulence,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1060.7075318925206}, 'cabin_pressure': {'unit': 'Pascal', 'value': 84017.74028546229}, 'vibration_level': {'unit': 'G-force', 'value': 0.7034727424975958}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4133.947224050543}}"
2678,AA1417,MIA,JFK,2023-03-12 12:54:00,2023-10-26 17:44:00,2023-02-19 23:11:00,2023-10-23 00:20:00,190,16924,594.8329257256031,227,3911.7572278950606,238,38090.350641266574,Snowy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1075.4700906265678}, 'cabin_pressure': {'unit': 'Pascal', 'value': 78894.04938978875}, 'vibration_level': {'unit': 'G-force', 'value': 1.0417609642675631}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5936.131624101517}}"
4242,DL9808,SFO,SFO,2023-04-22 09:10:00,2023-12-24 12:55:00,2023-12-27 09:39:00,2023-03-17 20:51:00,261,37208,404.0052711851649,138,2985.844609421199,58,49712.673559962815,Foggy,Grounded,True,"{'engine_temperature': {'unit': 'Celsius', 'value': 913.3129455828446}, 'cabin_pressure': {'unit': 'Pascal', 'value': 81483.18007452096}, 'vibration_level': {'unit': 'G-force', 'value': 0.5741054225748671}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4750.937856933001}}"
5636,DL4267,SFO,JFK,2023-11-07 02:00:00,2023-07-18 23:37:00,2023-12-30 16:47:00,2023-04-27 08:27:00,302,30212,547.4360450014486,210,2747.4028104607182,165,15259.564795919265,Snowy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1060.7629090386893}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79334.72232755634}, 'vibration_level': {'unit': 'G-force', 'value': 1.4971823539029505}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5118.118569893204}}"
2059,UA8668,DEN,MIA,2023-04-30 19:59:00,2023-08-02 01:40:00,2023-06-13 13:57:00,2023-07-03 20:53:00,94,29614,553.7199609577017,27,3918.032914609587,227,20989.26102078078,Rainy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 964.2324305271907}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77201.11325904753}, 'vibration_level': {'unit': 'G-force', 'value': 0.8505205342861618}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4745.066547519102}}"
7668,UA1412,SEA,JFK,2023-09-16 00:56:00,2023-02-08 18:55:00,2023-08-20 02:06:00,2023-02-17 02:05:00,152,10488,448.7313432127733,50,4062.051595964439,183,25783.043023905855,Turbulence,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 913.7427355447921}, 'cabin_pressure': {'unit': 'Pascal', 'value': 78695.74199426774}, 'vibration_level': {'unit': 'G-force', 'value': 0.9642385197392249}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5445.475504477609}}"
4157,AA8164,ATL,JFK,2023-02-09 21:58:00,2023-08-10 06:54:00,2023-02-25 09:26:00,2023-04-04 09:06:00,266,17114,534.3116887226074,260,1635.6326706774144,109,26873.127141553254,Snowy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1031.3458969443216}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82087.65655229155}, 'vibration_level': {'unit': 'G-force', 'value': 0.5083636818768571}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4435.334799161072}}"
6915,AA9867,SEA,SFO,2023-06-11 08:53:00,2023-10-14 12:34:00,2023-09-11 06:36:00,2023-01-20 04:11:00,272,35923,418.585828875878,260,3440.900597910565,221,26440.84301062183,Rainy,Operational,True,"{'engine_temperature': {'unit': 'Celsius', 'value': 1032.3368576799712}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79839.89368179748}, 'vibration_level': {'unit': 'G-force', 'value': 0.505313475668346}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5608.989284863645}}"
3693,UA6988,ATL,LAX,2023-11-01 07:37:00,2023-03-08 00:17:00,2023-02-28 04:03:00,2023-09-17 22:34:00,218,38257,451.40945328641595,349,1541.416329110742,170,46304.4401022622,Clear,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1054.5619146580675}, 'cabin_pressure': {'unit': 'Pascal', 'value': 80484.19162993562}, 'vibration_level': {'unit': 'G-force', 'value': 0.5664633257762721}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5533.030099065169}}"
4627,AA3967,SEA,DFW,2023-11-28 21:48:00,2023-10-05 23:43:00,2023-06-22 16:03:00,2023-09-23 07:21:00,83,25740,557.580397658453,351,4005.5003441161825,188,38561.30577867426,Snowy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1016.7427175462728}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82819.5997715796}, 'vibration_level': {'unit': 'G-force', 'value': 1.2517469923958404}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5606.004143915674}}"
6450,DL2122,MIA,SEA,2023-09-12 12:00:00,2023-08-15 05:20:00,2023-05-11 01:53:00,2023-04-09 16:40:00,352,13173,572.937238406708,7,3627.820625068558,243,34316.208563628155,Turbulence,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1003.601613280925}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76403.24518193516}, 'vibration_level': {'unit': 'G-force', 'value': 1.1711574733796888}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5240.947570103941}}"
2663,UA6104,ORD,SEA,2023-12-05 07:10:00,2023-05-13 02:56:00,2023-06-24 21:28:00,2023-07-23 05:51:00,63,39165,521.6972825319583,319,4826.458484333832,224,22374.908714511283,Icing,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1048.4506374398175}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76698.81006050736}, 'vibration_level': {'unit': 'G-force', 'value': 0.6949751999002892}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5780.819034438657}}"
6592,DL3143,ORD,ORD,2023-06-17 17:59:00,2023-07-27 17:26:00,2023-10-14 17:30:00,2023-04-26 02:01:00,279,11667,501.3676863640965,137,1275.8320654256847,157,42951.61536885179,Foggy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1049.9955596904142}, 'cabin_pressure': {'unit': 'Pascal', 'value': 84082.28488700323}, 'vibration_level': {'unit': 'G-force', 'value': 1.2587153211639208}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5194.310611980603}}"
8392,DL8357,LAX,SFO,2023-06-06 03:19:00,2023-04-15 22:54:00,2023-07-24 17:20:00,2023-09-08 21:25:00,79,36213,431.8608041237961,37,1228.2188846050174,157,48202.42045939956,Rainy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1030.8265474055747}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83891.2792394001}, 'vibration_level': {'unit': 'G-force', 'value': 1.0788067545119406}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5264.782648656775}}"
2306,AA4440,CLT,ORD,2023-05-04 11:44:00,2023-06-03 17:55:00,2023-03-10 22:08:00,2023-09-24 09:53:00,211,14114,412.62180661583005,110,2128.748298772801,180,42847.93130200906,Foggy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 931.2953432007201}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79739.21220116103}, 'vibration_level': {'unit': 'G-force', 'value': 1.216397111958099}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4541.885396632731}}"
7776,DL6644,ORD,DEN,2023-07-12 14:47:00,2023-11-06 22:13:00,2023-12-26 12:08:00,2023-08-30 03:00:00,109,13553,423.52980569471174,219,2046.8227349436238,125,10062.604207658916,Turbulence,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 940.450836104907}, 'cabin_pressure': {'unit': 'Pascal', 'value': 78138.26808224416}, 'vibration_level': {'unit': 'G-force', 'value': 0.7415006279928334}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4429.825274072791}}"
6864,DL3914,ORD,DEN,2023-04-07 21:04:00,2023-11-01 04:07:00,2023-12-17 09:08:00,2023-09-28 18:32:00,236,17761,445.47146001921976,336,1987.9151962879992,79,35456.05480733628,Cloudy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 984.9701685736173}, 'cabin_pressure': {'unit': 'Pascal', 'value': 84078.38513883534}, 'vibration_level': {'unit': 'G-force', 'value': 1.0070596467387183}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4375.840761630646}}"
8526,AA6917,DFW,ORD,2023-04-28 18:15:00,2023-11-02 11:20:00,2023-11-18 07:52:00,2023-07-21 02:25:00,155,11000,468.3349003793842,222,4625.018322084146,70,12045.41525768403,Rainy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 915.3943338761749}, 'cabin_pressure': {'unit': 'Pascal', 'value': 81961.56145137925}, 'vibration_level': {'unit': 'G-force', 'value': 0.8827987644363878}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5643.661893170718}}"
9901,AA9787,DFW,SFO,2023-07-11 10:51:00,2023-09-20 19:53:00,2023-09-20 19:00:00,2023-08-28 19:08:00,164,25638,476.18190510219745,135,1998.1847993980246,205,20304.288813348874,Snowy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1031.902153728154}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82962.41450541369}, 'vibration_level': {'unit': 'G-force', 'value': 0.7719460394184487}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5384.7178449221165}}"
6575,AA2365,LAX,ORD,2023-09-08 06:40:00,2023-09-30 18:37:00,2023-07-20 15:36:00,2023-04-17 00:50:00,309,35426,469.2643537178007,255,2087.798904514524,239,12380.988013910868,Rainy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 952.8123969387437}, 'cabin_pressure': {'unit': 'Pascal', 'value': 84390.68479450291}, 'vibration_level': {'unit': 'G-force', 'value': 1.1363742815333744}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4649.023600350684}}"
6530,AA1698,CLT,SEA,2023-05-13 22:08:00,2023-09-08 07:53:00,2023-08-28 02:27:00,2023-06-10 17:04:00,176,27772,447.8110664394531,359,4037.5930496718547,210,34151.818117975505,Foggy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 953.9023724584546}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76909.26585071643}, 'vibration_level': {'unit': 'G-force', 'value': 1.1946409588937277}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4437.431225995854}}"
5413,DL1395,DEN,CLT,2023-03-28 05:20:00,2023-02-01 12:04:00,2023-05-28 17:04:00,2023-07-05 07:42:00,287,15450,501.9448493503396,328,2798.95936980216,212,37463.596539704275,Clear,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1019.0606531854978}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77646.35026925357}, 'vibration_level': {'unit': 'G-force', 'value': 1.1619689447938686}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5629.879457081079}}"
4748,AA8400,DFW,ATL,2023-07-01 20:45:00,2023-08-28 20:47:00,2023-02-27 22:17:00,2023-08-06 19:50:00,125,13712,565.0572216465794,48,4106.842227820725,229,14579.505522636206,Rainy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1055.6050486289307}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82608.51330930782}, 'vibration_level': {'unit': 'G-force', 'value': 0.6877224056922521}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4176.769893969037}}"
1663,DL5171,DEN,JFK,2023-08-29 23:25:00,2023-03-22 20:12:00,2023-12-04 17:07:00,2023-11-29 01:00:00,321,11367,455.94070769429584,291,1261.464630257541,83,25353.55532179918,Snowy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1039.7897656974772}, 'cabin_pressure': {'unit': 'Pascal', 'value': 78683.4721379435}, 'vibration_level': {'unit': 'G-force', 'value': 0.9323462264033473}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4062.298185586782}}"
2998,AA3502,JFK,ATL,2023-06-10 04:12:00,2023-11-22 06:45:00,2023-05-04 14:24:00,2023-02-12 08:40:00,354,18189,588.4774038204466,323,2950.284774693537,90,28249.46035822168,Cloudy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 951.9152898550099}, 'cabin_pressure': {'unit': 'Pascal', 'value': 75336.76403874464}, 'vibration_level': {'unit': 'G-force', 'value': 1.3791857726012475}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4486.793366437061}}"
8994,UA3782,DFW,SFO,2023-07-13 07:14:00,2023-06-14 05:36:00,2023-09-11 23:31:00,2023-08-05 04:55:00,302,19013,574.6673323447695,77,1134.4544007331306,100,24762.120870436665,Icing,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1011.4674339146017}, 'cabin_pressure': {'unit': 'Pascal', 'value': 75389.7932066113}, 'vibration_level': {'unit': 'G-force', 'value': 1.166847391305658}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4646.054691508188}}"
2495,DL6486,MIA,ATL,2023-08-13 07:23:00,2023-03-31 12:08:00,2023-06-06 05:25:00,2023-10-14 23:54:00,245,26838,432.35284227042195,104,1250.612813821418,224,14841.000019407722,Windy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1079.583837391533}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83881.18188934035}, 'vibration_level': {'unit': 'G-force', 'value': 0.8252906183617478}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5801.921791380935}}"
4304,AA8266,CLT,DEN,2023-02-09 19:09:00,2023-02-14 20:36:00,2023-09-18 01:45:00,2023-08-24 13:49:00,305,36200,557.255191351419,168,4625.749813377644,131,26757.911607499016,Clear,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1099.2315346997557}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83254.15664123947}, 'vibration_level': {'unit': 'G-force', 'value': 1.344871347755229}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4498.01747221818}}"
4763,AA6588,LAX,MIA,2023-01-01 21:10:00,2023-08-14 11:44:00,2023-04-04 20:45:00,2023-07-27 15:39:00,184,29156,514.9174764635534,216,1556.9814844703806,107,40047.12191233673,Icing,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1015.3404797715513}, 'cabin_pressure': {'unit': 'Pascal', 'value': 75672.55913967369}, 'vibration_level': {'unit': 'G-force', 'value': 0.5949179368216697}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5997.785224066582}}"
6232,AA2167,JFK,JFK,2023-10-01 19:10:00,2023-09-13 12:04:00,2023-03-02 02:35:00,2023-01-07 08:32:00,327,13726,513.3150724342837,118,3129.6827291008685,124,12840.306581330218,Cloudy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 965.3278498851822}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82481.83912048847}, 'vibration_level': {'unit': 'G-force', 'value': 1.3066650530268165}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5716.046542014458}}"
2853,AA2062,CLT,DFW,2023-07-23 02:14:00,2023-11-22 22:14:00,2023-07-19 04:10:00,2023-02-02 02:28:00,190,33616,478.2085526116349,189,2644.3824104028263,234,13207.200563276137,Rainy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1099.5256594804314}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77414.96485256868}, 'vibration_level': {'unit': 'G-force', 'value': 0.5403508268596997}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4822.383035989172}}"
